DELIVERY_DATE,HOUR_ENDING,ACTUAL_SYSTEM_WIDE,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,DSTFlag
6/15/2024,23,0.49,0,0,0,N
6/16/2024,0,0.53,0,0,0,N
6/16/2024,1,0.73,0,0,0,N
6/16/2024,2,0.71,0,0,0,N
6/16/2024,3,0.68,0,0,0,N
6/16/2024,4,0.59,0,0,0,N
6/16/2024,5,0.52,0,0,0,N
6/16/2024,6,0.32,0,0,0,N
6/16/2024,7,178.44,187.2,246.3,234.3,N
6/16/2024,8,4699.82,4081.8,3986.4,3753.1,N
6/16/2024,9,10921.65,11420.3,12220.2,11700.3,N
6/16/2024,10,12693.61,14985.1,15894.3,15284.3,N
6/16/2024,11,13781,16550.7,16782.3,16298,N
6/16/2024,12,14989.21,17512.1,17496.1,16937.8,N
6/16/2024,13,16220.43,17953.5,18025.3,17460.9,N
6/16/2024,14,16600.25,17697.3,18061.4,17545.8,N
6/16/2024,15,16458.28,17575.1,17230.8,16763.5,N
6/16/2024,16,16017.97,16690.6,16939.6,16442.2,N
6/16/2024,17,15460.82,15876.2,16587.2,15912.4,N
6/16/2024,18,14311.08,14642,15616.1,14883.4,N
6/16/2024,19,11496.59,11487,12696.5,11993,N
6/16/2024,20,5772.34,5280.5,6187.6,5820.8,N
6/16/2024,21,877.96,552.6,814.4,759.9,N
6/16/2024,22,11.11,0,0,0,N
6/16/2024,23,0.83,0,0,0,N
6/17/2024,0,0.61,0,0,0,N
6/17/2024,1,0.46,0,0,0,N
6/17/2024,2,0.49,0,0,0,N
6/17/2024,3,0.55,0,0,0,N
6/17/2024,4,0.47,0,0,0,N
6/17/2024,5,0.62,0,0,0,N
6/17/2024,6,0.73,0,0,0,N
6/17/2024,7,161.14,162.8,217.2,205.3,N
6/17/2024,8,3857.88,3723.5,3862.2,3609.9,N
6/17/2024,9,8105.5,10519.2,11686.6,11093.3,N
6/17/2024,10,8932.36,14126,14953.4,14361.5,N
6/17/2024,11,10354.87,15485.1,14431.5,13931.7,N
6/17/2024,12,11077.75,16299.7,15527.7,14888.1,N
6/17/2024,13,10888.86,16428.5,16423.4,15779.5,N
6/17/2024,14,12416.56,15710.5,16071.9,15465.3,N
6/17/2024,15,13146.65,15217.3,16266.1,15647.2,N
6/17/2024,16,11832.12,14117.1,16943.2,16310.6,N
6/17/2024,17,11585.58,13955.4,15640.5,14876.7,N
6/17/2024,18,9968.73,13137.2,14870.5,14045.9,N
6/17/2024,19,8071.94,9935.3,11257.5,10523.5,N
6/17/2024,20,4456.88,4568.5,5092.9,4678,N
6/17/2024,21,565.13,483.5,670.8,620.4,N
6/17/2024,22,1.39,0,0,0,N
6/17/2024,23,0.6,0,0,0,N
6/18/2024,0,0.32,0,0,0,N
6/18/2024,1,0.56,0,0,0,N
6/18/2024,2,0.56,0,0,0,N
6/18/2024,3,0.63,0,0,0,N
6/18/2024,4,0.55,0,0,0,N
6/18/2024,5,1.15,0,0,0,N
6/18/2024,6,0.64,0,0,0,N
6/18/2024,7,121.03,143.6,183.4,174,N
6/18/2024,8,3354.7,3237.8,3086.8,2867.9,N
6/18/2024,9,8390.11,8588.5,9281.8,8698.8,N
6/18/2024,10,10431.27,11721.7,13814.4,13110.9,N
6/18/2024,11,10319.27,13255.6,14780.7,14095.7,N
6/18/2024,12,11494.6,14736.6,14646,13902.9,N
6/18/2024,13,12039,15568.7,16152.7,15380.5,N
6/18/2024,14,12618.91,15771.9,16831,16144.6,N
6/18/2024,15,13256.12,15517.3,16176.1,15553.6,N
6/18/2024,16,12966.79,14622.6,16014.3,15353.9,N
6/18/2024,17,12479.5,13454.4,15510.2,14733.4,N
6/18/2024,18,11016.34,12852.1,14063.3,13273.2,N
6/18/2024,19,8805.44,10208.3,10815.8,10147.9,N
6/18/2024,20,5159.26,4814.7,5425.6,5053,N
6/18/2024,21,690.97,540.4,831.2,773.9,N
6/18/2024,22,0.14,0,0,0,N
6/18/2024,23,0.24,0,0,0,N
6/19/2024,0,0.64,0,0,0,N
6/19/2024,1,0.36,0,0,0,N
6/19/2024,2,0.39,0,0,0,N
6/19/2024,3,0.44,0,0,0,N
6/19/2024,4,0.42,0,0,0,N
6/19/2024,5,0.58,0,0,0,N
6/19/2024,6,0.59,0,0,0,N
6/19/2024,7,76.91,113.2,148.1,140.4,N
6/19/2024,8,2298.06,2701.5,2524.8,2336.1,N
6/19/2024,9,4716.67,7156,6448.3,6029.3,N
6/19/2024,10,5857.94,9872.1,6098,5733.4,N
6/19/2024,11,7633.91,10926.6,5845.3,5399.9,N
6/19/2024,12,8631.12,11643.6,8116.7,7491.9,N
6/19/2024,13,9951.11,11155.3,8841.8,8223,N
6/19/2024,14,9755.02,10355.3,10162,9538.1,N
6/19/2024,15,9558.52,10027.5,9306.9,8755,N
6/19/2024,16,8660.17,9318.1,8617.8,8095.6,N
6/19/2024,17,7345.89,8402.5,7496.3,6946.2,N
6/19/2024,18,6208.36,7229.3,5756.6,5261.4,N
6/19/2024,19,4450.19,5413.3,4427.7,3998.5,N
6/19/2024,20,2353.88,2463,1853.5,1630.6,N
6/19/2024,21,235.13,331.8,254.5,229.8,N
6/19/2024,22,0.38,0,0,0,N
6/19/2024,23,0.49,0,0,0,N
6/20/2024,0,0.56,0,0,0,N
6/20/2024,1,0.68,0,0,0,N
6/20/2024,2,0.68,0,0,0,N
6/20/2024,3,0.75,0,0,0,N
6/20/2024,4,0.64,0,0,0,N
6/20/2024,5,0.71,0,0,0,N
6/20/2024,6,0.77,0,0,0,N
6/20/2024,7,100.04,121,156.4,149,N
6/20/2024,8,1712.41,2316.2,2185,2033.9,N
6/20/2024,9,4538.46,5960.6,4524.8,4203.1,N
6/20/2024,10,6556.63,7580.1,5763.1,5403,N
6/20/2024,11,8009.55,8853.7,7301.9,6855.2,N
6/20/2024,12,9702.57,10003.4,8482.2,7874.7,N
6/20/2024,13,10930.62,10546.9,10466.5,9791.1,N
6/20/2024,14,12690.92,10682.5,11254.2,10587.6,N
6/20/2024,15,12884.85,10747.5,12826.3,12149.6,N
6/20/2024,16,12693.88,10389.6,12698.9,12003.8,N
6/20/2024,17,12192.76,10302.8,11282.6,10562.8,N
6/20/2024,18,11184.66,9470.4,10656.9,9897.5,N
6/20/2024,19,8913.81,6564.6,7987.2,7345.6,N
6/20/2024,20,3878.5,2777.8,3436.6,3142.7,N
6/20/2024,21,269.31,285.2,298.2,274.5,N
6/20/2024,22,0.45,0,0,0,N
6/20/2024,23,0.38,0,0,0,N
6/21/2024,0,0.06,0,0,0,N
6/21/2024,1,0.62,0,0,0,N
6/21/2024,2,0.65,0,0,0,N
6/21/2024,3,0.7,0,0,0,N
6/21/2024,4,0.64,0,0,0,N
6/21/2024,5,0.52,0,0,0,N
6/21/2024,6,0.68,0,0,0,N
6/21/2024,7,176.13,140.8,190.3,181.2,N
6/21/2024,8,3524.2,3109.1,3339.2,3138.3,N
6/21/2024,9,10077.25,8482.1,9208.7,8676.2,N
6/21/2024,10,13091.45,11185.6,13210.6,12567.4,N
6/21/2024,11,14341.6,13120.6,14012.9,13424.7,N
6/21/2024,12,15254.05,14308.5,14378.7,13665.1,N
6/21/2024,13,16264.3,15075.3,15218.5,14490.9,N
6/21/2024,14,16158.48,14962.7,16337.3,15637.4,N
6/21/2024,15,16783.68,14894.4,15250.5,14595.5,N
6/21/2024,16,16877.95,14281.7,15750.5,15037.5,N
6/21/2024,17,16854.87,13693.9,16046.8,15253.7,N
6/21/2024,18,15778.5,12728.8,15096.5,14248,N
6/21/2024,19,13765.99,10148.3,12206.5,11398.2,N
6/21/2024,20,6940.44,4640.5,6007.6,5582,N
6/21/2024,21,684.01,526.4,760.3,708.9,N
6/21/2024,22,0.03,0,0,0,N
6/21/2024,23,0.02,0,0,0,N
6/22/2024,0,0.04,0,0,0,N
6/22/2024,1,0.06,0,0,0,N
6/22/2024,2,0.08,0,0,0,N
6/22/2024,3,0.1,0,0,0,N
6/22/2024,4,0.11,0,0,0,N
6/22/2024,5,0.18,0,0,0,N
6/22/2024,6,0.17,0,0,0,N
6/22/2024,7,179.71,157.8,211.9,201.9,N
6/22/2024,8,5199.83,3932,4188.6,3962.5,N
6/22/2024,9,13122.87,11562.4,13288.6,12860.1,N
6/22/2024,10,16179.97,15389.1,16980.9,16523.2,N
6/22/2024,11,18371.73,17347.9,17679.2,17363.1,N
6/22/2024,12,18793.72,18254.9,18305.7,17853.9,N
6/22/2024,13,18901.26,18429.9,18577.7,18113.1,N
6/22/2024,14,19095.89,18113.9,18277.9,17830.7,N
6/22/2024,15,18934.97,17869.8,17904.1,17470.1,N
6/22/2024,16,18694.65,17148.4,17805.9,17327,N
6/22/2024,17,18154.55,16741.4,17359.4,16804.6,N
6/22/2024,18,17241.39,15708.8,16052.9,15447.6,N
6/22/2024,19,15218.82,12801.8,13220.1,12660.2,N
6/22/2024,20,8215.83,5780.2,6767.2,6441.6,N
6/22/2024,21,1009.9,623.3,1000.6,938,N
6/22/2024,22,0.02,0,0.1,0.1,N
6/22/2024,23,0.04,0,0,0,N
6/23/2024,0,0.16,0,0,0,N
6/23/2024,1,0.12,0,0,0,N
6/23/2024,2,0.15,0,0,0,N
6/23/2024,3,0.19,0,0,0,N
6/23/2024,4,0.16,0,0,0,N
6/23/2024,5,0.16,0,0,0,N
6/23/2024,6,0.18,0,0,0,N
6/23/2024,7,193.7,162.4,219.9,211.3,N
6/23/2024,8,5733.6,4366.3,4415.3,4229.5,N
6/23/2024,9,14900.91,12762.7,14839.5,14509,N
6/23/2024,10,17738.86,16534.5,18503.4,18138,N
6/23/2024,11,18600.8,17748,17806.8,17459.8,N
6/23/2024,12,18873.22,18516,17934.2,17479.5,N
6/23/2024,13,19016.25,18512.6,18256.8,17806.3,N
6/23/2024,14,18626.82,18011.1,18310.1,17867.6,N
6/23/2024,15,18312.4,17933.1,17460.9,17049.3,N
6/23/2024,16,18180.59,17036.5,16888.4,16446.2,N
6/23/2024,17,17856.33,16272.1,16671.7,16143.5,N
6/23/2024,18,17221.76,14920.1,16006.7,15445.5,N
6/23/2024,19,15115.94,12083.7,13297,12750.7,N
6/23/2024,20,7956.63,6054.7,6922.2,6601.9,N
6/23/2024,21,990.26,683,979.8,919.2,N
6/23/2024,22,0.01,0,0.1,0.1,N
6/23/2024,23,0.06,0,0,0,N
6/24/2024,0,0.22,0,0,0,N
6/24/2024,1,0.19,0,0,0,N
6/24/2024,2,0.21,0,0,0,N
6/24/2024,3,0.24,0,0,0,N
6/24/2024,4,0.23,0,0,0,N
6/24/2024,5,0.25,0,0,0,N
6/24/2024,6,0.31,0,0,0,N
6/24/2024,7,182.1,150.8,204.4,195.1,N
6/24/2024,8,5088.14,4115,4116.5,3916.5,N
6/24/2024,9,13341.93,12121.1,13221.1,12870.3,N
6/24/2024,10,16445.7,15728.8,16618.1,16230.6,N
6/24/2024,11,17299.64,16560.3,16483.5,16114.2,N
6/24/2024,12,17405.43,17363.8,16578.6,16079.5,N
6/24/2024,13,17852.62,17626.7,16842.8,16332.9,N
6/24/2024,14,17657.62,16941.7,17201.8,16683.1,N
6/24/2024,15,17655.69,16871.6,16658.3,16137.3,N
6/24/2024,16,17584.18,15861,16229.7,15643.3,N
6/24/2024,17,17082.96,15364,16289.7,15600.6,N
6/24/2024,18,16225.75,14291.4,15116.7,14400.5,N
6/24/2024,19,14759.16,11512.6,12337.9,11679.5,N
6/24/2024,20,8178.85,5407.8,6510.1,6136.5,N
6/24/2024,21,1263.49,596.5,952.6,891.2,N
6/24/2024,22,253.03,0,0,0,N
6/24/2024,23,0.92,0,0,0,N
6/25/2024,0,0.04,0,0,0,N
6/25/2024,1,0.38,0,0,0,N
6/25/2024,2,0.19,0,0,0,N
6/25/2024,3,0.15,0,0,0,N
6/25/2024,4,0.16,0,0,0,N
6/25/2024,5,0.15,0,0,0,N
6/25/2024,6,0.15,0,0,0,N
6/25/2024,7,161.07,135.8,182.8,175.3,N
6/25/2024,8,4603.71,3842.2,3916.9,3712.9,N
6/25/2024,9,11387.52,11234.1,12104.8,11675.7,N
6/25/2024,10,11889.77,14955.7,15478.2,15024.5,N
6/25/2024,11,13580.84,16398.4,16063.9,15608.2,N
6/25/2024,12,15616.45,17389.9,16428,15865.4,N
6/25/2024,13,16154.79,17882.2,17180,16640.3,N
6/25/2024,14,17208.66,17163.2,16915.6,16387.8,N
6/25/2024,15,16980.99,16912.9,16593.7,16074.7,N
6/25/2024,16,17482.83,15877.7,16128.8,15549.4,N
6/25/2024,17,17270.69,15360.6,16271.5,15548.3,N
6/25/2024,18,16440.73,14277.1,15641.9,14862.9,N
6/25/2024,19,14426.19,11545.6,12578.4,11873.5,N
6/25/2024,20,7251.58,5232.5,6133.8,5728.3,N
6/25/2024,21,794.63,576.2,668.5,618.2,N
6/25/2024,22,24.54,0,0,0,N
6/25/2024,23,0.03,0,0,0,N
6/26/2024,0,0.52,0,0,0,N
6/26/2024,1,0.05,0,0,0,N
6/26/2024,2,0.05,0,0,0,N
6/26/2024,3,0.06,0,0,0,N
6/26/2024,4,0.04,0,0,0,N
6/26/2024,5,0.06,0,0,0,N
6/26/2024,6,0.04,0,0,0,N
6/26/2024,7,148.14,127.6,294.4,215.6,N
6/26/2024,8,4068.64,3687.9,3922.8,2848.6,N
6/26/2024,9,11122.86,10843.7,11311.3,8575.7,N
6/26/2024,10,14709.83,14522.2,14485,13976.8,N
6/26/2024,11,16584.73,15925.7,15447.7,14957.5,N
6/26/2024,12,16678.42,16914.8,16526.5,15919.6,N
6/26/2024,13,16306.08,17055.1,16424.5,15834.9,N
6/26/2024,14,16941.56,17157.5,16530.8,15988.7,N
6/26/2024,15,17535.67,17013.3,16432.9,15884.6,N
6/26/2024,16,17516.4,16009.3,16807.3,16229.1,N
6/26/2024,17,17112.35,15810.8,16526.9,15849.7,N
6/26/2024,18,16370.45,14633,15274.1,14493.5,N
6/26/2024,19,13767.16,11713.3,12582.6,11842.5,N
6/26/2024,20,6877.13,5395.3,6197.7,5812.8,N
6/26/2024,21,771.79,562.1,785.5,731.4,N
6/26/2024,22,0.49,0,0,0,N
6/26/2024,23,0.5,0,0,0,N
6/27/2024,0,0.12,0,0,0,N
6/27/2024,1,0.53,0,0,0,N
6/27/2024,2,0.14,0,0,0,N
6/27/2024,3,0.11,0,0,0,N
6/27/2024,4,0.14,0,0,0,N
6/27/2024,5,0.14,0,0,0,N
6/27/2024,6,0.14,0,0,0,N
6/27/2024,7,177.04,116.2,160.4,152.5,N
6/27/2024,8,3828.73,3572.1,3827.2,3602.6,N
6/27/2024,9,10650.27,10768.5,10545.9,9966.5,N
6/27/2024,10,13627.45,14501.7,14080.4,13451,N
6/27/2024,11,16150.46,16060.2,14031.5,13448.7,N
6/27/2024,12,17139.6,16971.2,16087,15432.5,N
6/27/2024,13,17289.92,17413.8,16939,16308.1,N
6/27/2024,14,17214.41,17478.7,16709.9,16173.4,N
6/27/2024,15,17486.99,17328.2,16246.6,15712.6,N
6/27/2024,16,17753.94,16354.6,16392.9,15815.7,N
6/27/2024,17,16827.27,15550.8,15988.6,15295.8,N
6/27/2024,18,15435.06,14495.6,14974.4,14226.9,N
6/27/2024,19,12990.99,11916.2,12556.2,11856.8,N
6/27/2024,20,6687.9,5369.2,5437.3,5031.4,N
6/27/2024,21,806.21,578.2,695.2,639,N
6/27/2024,22,0.46,0,0,0,N
6/27/2024,23,0.12,0,0,0,N
6/28/2024,0,0.62,0,0,0,N
6/28/2024,1,0.12,0,0,0,N
6/28/2024,2,0.14,0,0,0,N
6/28/2024,3,0.16,0,0,0,N
6/28/2024,4,0.16,0,0,0,N
6/28/2024,5,0.17,0,0,0,N
6/28/2024,6,0.16,0,0,0,N
6/28/2024,7,92.71,124.9,167.6,158.5,N
6/28/2024,8,4197.56,4029,3606.2,3361.2,N
6/28/2024,9,11848.71,12029.5,11903.7,11369.8,N
6/28/2024,10,13138.3,15670.3,17094.4,16554,N
6/28/2024,11,15040.73,16995,16725.3,16297.2,N
6/28/2024,12,15339.36,17797.1,17325.4,16787.3,N
6/28/2024,13,16452.01,18046.5,17853.1,17352.3,N
6/28/2024,14,17532.82,17893.1,18042.9,17539,N
6/28/2024,15,18042.76,17754.4,17638.8,17170.6,N
6/28/2024,16,18331.91,17147.8,17507.9,16995.5,N
6/28/2024,17,17650.62,16831,17602.6,17008.6,N
6/28/2024,18,16721.67,15837.8,15842.2,15189.6,N
6/28/2024,19,14018.45,13016.5,12756.9,12146.5,N
6/28/2024,20,7261.51,5572.5,5947.4,5586.4,N
6/28/2024,21,792.06,577.6,800.9,746.1,N
6/28/2024,22,0.51,17,0,0,N
6/28/2024,23,0.52,0,0,0,N
6/29/2024,0,0.78,0,0,0,N
6/29/2024,1,0.63,0,0,0,N
6/29/2024,2,0.4,0,0,0,N
6/29/2024,3,0.44,0,0,0,N
6/29/2024,4,0.44,0,0,0,N
6/29/2024,5,0.41,0,0,0,N
6/29/2024,6,0.4,0,0,0,N
6/29/2024,7,125.4,119.7,158,149.1,N
6/29/2024,8,4356.84,3660.1,3639.4,3412.6,N
6/29/2024,9,11254.26,10879,12467.1,11866.5,N
6/29/2024,10,13879.96,14667.2,15528.9,14946.5,N
6/29/2024,11,16271.37,16477.8,15785.7,15307.1,N
6/29/2024,12,17310.76,17690.5,16799.2,16229.2,N
6/29/2024,13,17768.85,18102.2,17616.8,17051.1,N
6/29/2024,14,17563.16,18260.3,17717.8,17185.4,N
6/29/2024,15,17813.02,18286.3,17239.4,16742.6,N
6/29/2024,16,17922.49,17537.8,17497.8,16958.6,N
6/29/2024,17,17516.33,16984.6,17154.5,16468,N
6/29/2024,18,16397.64,15736.1,16340.6,15599.3,N
6/29/2024,19,13830,12761.1,13249.7,12533.7,N
6/29/2024,20,7638,5818,6753.5,6356.4,N
6/29/2024,21,884.27,626.7,934.4,870.5,N
6/29/2024,22,0.54,0,0,0,N
6/29/2024,23,0.63,0,0,0,N
6/30/2024,0,0.63,0,0,0,N
6/30/2024,1,0.81,0,0,0,N
6/30/2024,2,0.81,0,0,0,N
6/30/2024,3,0.81,0,0,0,N
6/30/2024,4,0.82,0,0,0,N
6/30/2024,5,0.82,0,0,0,N
6/30/2024,6,0.82,0,0,0,N
6/30/2024,7,91.14,109.1,147.2,139.6,N
6/30/2024,8,4255.53,3836.2,3376.1,3144.1,N
6/30/2024,9,12856.31,11574.1,12173.3,11610.9,N
6/30/2024,10,16465.7,15285.2,16863,16244.5,N
6/30/2024,11,18082.61,16621.8,17310.6,16770,N
6/30/2024,12,18510.13,17677,17933.7,17359.3,N
6/30/2024,13,18587.73,18274.3,18341.2,17780.4,N
6/30/2024,14,18280.05,18488.3,18658.9,18194,N
6/30/2024,15,18181.61,18257.3,17950.9,17494.8,N
6/30/2024,16,18050.56,17707.2,17688.4,17164.2,N
6/30/2024,17,17429.5,17011.1,17101.7,16466.2,N
6/30/2024,18,16596.66,15575.7,16017.9,15316.8,N
6/30/2024,19,14292.06,12582.3,13364.3,12713.5,N
6/30/2024,20,7780.41,5906.5,6874.4,6492.7,N
6/30/2024,21,992.21,629.7,983.3,918.7,N
6/30/2024,22,0.33,0,0,0,N
6/30/2024,23,0.48,0,0,0,N
7/1/2024,0,0.7,0,0,0,N
7/1/2024,1,0.56,0,0,0,N
7/1/2024,2,0.43,0,0,0,N
7/1/2024,3,0.38,0,0,0,N
7/1/2024,4,0.39,0,0,0,N
7/1/2024,5,0.4,0,0,0,N
7/1/2024,6,0.54,0,0,0,N
7/1/2024,7,162.72,119,159.2,151,N
7/1/2024,8,4819.26,4200.8,4298.1,4094.6,N
7/1/2024,9,13897.28,12859.3,13908.3,13499.9,N
7/1/2024,10,16521.9,16916.9,17938.6,17546,N
7/1/2024,11,18015.38,18270.6,18174.8,17891,N
7/1/2024,12,17649.57,18956.3,18650.5,18222.9,N
7/1/2024,13,16990.64,19109.1,18838.6,18419.4,N
7/1/2024,14,15914.75,18921.2,18821,18395.6,N
7/1/2024,15,15454.72,18779.6,18193.6,17797.1,N
7/1/2024,16,14983.07,18103.5,17816.5,17383,N
7/1/2024,17,14603.98,17512.5,17918.6,17416.9,N
7/1/2024,18,13454.96,16431.4,16937,16378.6,N
7/1/2024,19,10964.55,13685.7,13803.7,13276.5,N
7/1/2024,20,5890.79,6225.4,6574.9,6248.2,N
7/1/2024,21,998.06,673.4,909,848.3,N
7/1/2024,22,7.59,0,0,0,N
7/1/2024,23,0.54,0,0,0,N
7/2/2024,0,0.4,0,0,0,N
7/2/2024,1,0.7,0,0,0,N
7/2/2024,2,0.55,0,0,0,N
7/2/2024,3,0.38,0,0,0,N
7/2/2024,4,0.35,0,0,0,N
7/2/2024,5,0.32,0,0,0,N
7/2/2024,6,0.3,0,0,0,N
7/2/2024,7,133.49,121.2,160.5,153.3,N
7/2/2024,8,4618.83,4290.8,4171,3985.4,N
7/2/2024,9,13046.34,13273.4,13548.1,13194.5,N
7/2/2024,10,14782.88,17480.9,17969.9,17613,N
7/2/2024,11,16106.76,18579,17836.2,17475.4,N
7/2/2024,12,17129.09,19210.6,18950.6,18502.3,N
7/2/2024,13,18065.71,19334,19662,19205.6,N
7/2/2024,14,19058.82,19167.2,19443.6,19038.2,N
7/2/2024,15,19208.99,19070,18843.7,18462.8,N
7/2/2024,16,18790.72,18352.5,19833.4,19388.1,N
7/2/2024,17,18020.19,17548.5,19596.1,19013.4,N
7/2/2024,18,16451.01,17019.4,18834.8,18194,N
7/2/2024,19,13563.41,13854,15501.2,14858.5,N
7/2/2024,20,6120.34,6092.1,6760.4,6306.6,N
7/2/2024,21,453.87,643.6,378.8,338.1,N
7/2/2024,22,0.17,0,0,0,N
7/2/2024,23,0.26,0,0,0,N
7/3/2024,0,0.57,0,0,0,N
7/3/2024,1,0.41,0,0,0,N
7/3/2024,2,0.38,0,0,0,N
7/3/2024,3,0.46,0,0,0,N
7/3/2024,4,0.4,0,0,0,N
7/3/2024,5,0.4,0,0,0,N
7/3/2024,6,0.4,0,0,0,N
7/3/2024,7,114.3,119.7,160,154,N
7/3/2024,8,4421.48,4071.4,3826.9,3624,N
7/3/2024,9,13199.71,12580.1,12954.1,12535.5,N
7/3/2024,10,16884.79,16694,17708,17294.3,N
7/3/2024,11,18330.56,17961.6,17877,17520.6,N
7/3/2024,12,19022.43,18751.3,18362.8,17893.8,N
7/3/2024,13,18947.74,18744.4,18805.8,18330.4,N
7/3/2024,14,18760.42,18154.2,18666.5,18194.8,N
7/3/2024,15,19015.16,18001.3,18065.2,17611.2,N
7/3/2024,16,18669.29,17441.4,18460.1,17982.3,N
7/3/2024,17,18191.44,16923.4,18080.6,17471.5,N
7/3/2024,18,17185.34,16044.5,16523.9,15885.3,N
7/3/2024,19,14465.66,13190.8,13288.7,12637,N
7/3/2024,20,7005.6,5749.1,6300.9,5885,N
7/3/2024,21,603.5,577.9,735.3,684.2,N
7/3/2024,22,0.21,0,0,0,N
7/3/2024,23,0.25,0,0,0,N
7/4/2024,0,2.27,0,0,0,N
7/4/2024,1,0.4,0,0,0,N
7/4/2024,2,0.54,0,0,0,N
7/4/2024,3,0.55,0,0,0,N
7/4/2024,4,0.38,0,0,0,N
7/4/2024,5,0.37,0,0,0,N
7/4/2024,6,0.36,0,0,0,N
7/4/2024,7,127.52,111.7,147.7,140.1,N
7/4/2024,8,4248.94,3871.7,3834.9,3616.5,N
7/4/2024,9,11967.97,12043.7,12371.8,11839.9,N
7/4/2024,10,16461.91,16214.5,16092.6,15537,N
7/4/2024,11,18825.6,18011,17778.3,17271.5,N
7/4/2024,12,19047.89,18759.3,18889.6,18313.8,N
7/4/2024,13,19145.98,18798,18729.6,18196.9,N
7/4/2024,14,18910.44,18971.4,18971.8,18516.6,N
7/4/2024,15,18666.14,18781.7,18362.1,17919.8,N
7/4/2024,16,18406.11,18368.9,18061.5,17603.8,N
7/4/2024,17,18049.28,17691.1,17309.1,16654.1,N
7/4/2024,18,16703.18,16415.1,16522.9,15831.8,N
7/4/2024,19,12938.45,12951.9,13100.3,12471.7,N
7/4/2024,20,5416.35,5521.6,5400.3,5042.6,N
7/4/2024,21,365.21,490.8,452.5,418.3,N
7/4/2024,22,3.64,0,0,0,N
7/4/2024,23,2.28,0,0,0,N
7/5/2024,0,0.24,0,0,0,N
7/5/2024,1,2.28,0,0,0,N
7/5/2024,2,2.29,0,0,0,N
7/5/2024,3,2.29,0,0,0,N
7/5/2024,4,2.28,0,0,0,N
7/5/2024,5,2.27,0,0,0,N
7/5/2024,6,2.28,0,0,0,N
7/5/2024,7,117.47,90.4,120.2,113.7,N
7/5/2024,8,3458.18,3473.4,3456.2,3239.6,N
7/5/2024,9,10226.19,10667.5,10282.3,9766.4,N
7/5/2024,10,13182.64,14083.8,13664.9,13071.5,N
7/5/2024,11,15032.28,15474.1,14269.3,13650.3,N
7/5/2024,12,15986.88,16268.7,15398,14651.6,N
7/5/2024,13,15537.26,16553.1,16279.2,15554.3,N
7/5/2024,14,15375.46,16439.1,15071.8,14375.8,N
7/5/2024,15,16086.19,16311.4,14576.1,13922.7,N
7/5/2024,16,14924.06,14757.8,15589.8,14860.2,N
7/5/2024,17,14081.08,14444.8,14119.8,13309.8,N
7/5/2024,18,12105.92,13513.7,12597.7,11786.6,N
7/5/2024,19,11120.87,10340.5,9530.3,8782.3,N
7/5/2024,20,6424.24,5007.2,5536.4,5075,N
7/5/2024,21,794.54,551.5,889,824,N
7/5/2024,22,0.12,0,0,0,N
7/5/2024,23,0.23,0,0,0,N
7/6/2024,0,0.44,0,0,0,N
7/6/2024,1,0.26,0,0,0,N
7/6/2024,2,0.24,0,0,0,N
7/6/2024,3,0.24,0,0,0,N
7/6/2024,4,0.23,0,0,0,N
7/6/2024,5,0.24,0,0,0,N
7/6/2024,6,0.24,0,0,0,N
7/6/2024,7,97.79,91.8,120.7,114.5,N
7/6/2024,8,3494.14,3550.4,3466.4,3249.1,N
7/6/2024,9,11004.65,11107.1,10444.9,9904.1,N
7/6/2024,10,16283.21,14998.6,14754.1,14116.8,N
7/6/2024,11,18273.58,16761.6,17685.5,17102.6,N
7/6/2024,12,18360.48,17897.7,18889.6,18219.8,N
7/6/2024,13,18511.28,18164.5,18726.9,18027.5,N
7/6/2024,14,17722.82,17767.4,18099.6,17481.1,N
7/6/2024,15,17389.94,17245.3,16844.1,16231.4,N
7/6/2024,16,15413.5,15953.2,17108.3,16408.7,N
7/6/2024,17,13156.01,14650,14287,13555.4,N
7/6/2024,18,11515.82,13596,12116.6,11409.3,N
7/6/2024,19,9314.11,10254.3,9228.9,8579,N
7/6/2024,20,4967.97,4862.4,4664.9,4296,N
7/6/2024,21,712.13,576.7,758.1,700.2,N
7/6/2024,22,15.27,0,0.1,0.1,N
7/6/2024,23,0.41,0,0,0,N
7/7/2024,0,0.43,0,0,0,N
7/7/2024,1,0.42,0,0,0,N
7/7/2024,2,0.44,0,0,0,N
7/7/2024,3,0.44,0,0,0,N
7/7/2024,4,0.46,0,0,0,N
7/7/2024,5,0.44,0,0,0,N
7/7/2024,6,0.45,0,0,0,N
7/7/2024,7,84.77,82.4,108.3,103.7,N
7/7/2024,8,3509.24,3433.2,3228.4,3040.3,N
7/7/2024,9,11283.88,11144.2,10950.7,10539,N
7/7/2024,10,14455.8,15740.1,15030.8,14645.9,N
7/7/2024,11,16808.64,16984,16774.4,16345.9,N
7/7/2024,12,17189.93,17127.1,16858.4,16314.1,N
7/7/2024,13,17390.08,17244.8,16821.9,16264.9,N
7/7/2024,14,17466.25,16875.9,16975.4,16406,N
7/7/2024,15,16900.19,16272.2,16515.2,15946.7,N
7/7/2024,16,15269.36,15548.8,15812.4,15203.3,N
7/7/2024,17,13391.14,14500.3,13790.6,13114.7,N
