DELIVERY_DATE,HOUR_ENDING,ACTUAL_SYSTEM_WIDE,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,ACTUAL_LZ_SOUTH_HOUSTON,COP_HSL_LZ_SOUTH_HOUSTON,STWPF_LZ_SOUTH_HOUSTON,WGRPP_LZ_SOUTH_HOUSTON,ACTUAL_LZ_WEST,COP_HSL_LZ_WEST,STWPF_LZ_WEST,WGRPP_LZ_WEST,ACTUAL_LZ_NORTH,COP_HSL_LZ_NORTH,STWPF_LZ_NORTH,WGRPP_LZ_NORTH,DSTFlag
5/3/2024,19,22865.42,20799.9,24856.6,20313.2,6373.77,5809.7,6710.9,5600.1,15083.55,13299.8,16729.2,13710.9,1408.1,1690.4,1416.5,1002.2,N
5/3/2024,20,23537.62,22142.9,25367.8,20872.6,6105.47,5702.4,6531.1,5431,16210.79,15208.5,17605.6,14596.8,1221.36,1232,1231.1,844.8,N
5/3/2024,21,24200.4,23389.5,24949.5,20487.6,6196.22,5740.8,6627.3,5521.8,16853.05,16399.4,17277.6,14194,1151.13,1249.3,1044.6,771.8,N
5/3/2024,22,23950.94,23281.2,26032.9,21516.2,5570.06,5492.3,6118.8,5032.9,17004.09,16717.2,18548.2,15431.5,1376.79,1071.7,1365.9,1051.8,N
5/3/2024,23,23218.94,22906.8,26047.3,21669.3,4828.7,5391.1,5165,4117,16737.87,16635,19310.4,16317.5,1652.37,880.7,1571.9,1234.8,N
5/4/2024,0,15436.62,15111.5,15246.1,11263,4346.78,4586.8,4133,3179.8,9825.34,9005.7,9913.8,7190.7,1264.5,1519,1199.3,892.5,N
5/4/2024,1,23655.56,24014.6,26170,21858.1,4953.63,4082.7,4888.9,3930.7,16511.96,18221.4,19152,16116.7,2189.97,1710.5,2129.1,1810.7,N
5/4/2024,2,22863.12,22850.5,25511.8,21224.8,4482.48,3635.3,4595.1,3731,15988.23,17265.7,18542,15484.9,2392.41,1949.5,2374.7,2008.9,N
5/4/2024,3,21403.91,22776.1,22595.1,18357,3925.5,3738,3999.3,3085.1,15112.64,16983.2,16191.4,13282,2365.77,2054.9,2404.4,1989.9,N
5/4/2024,4,19463.55,21863.4,20339.6,16373,3365.25,3596,3474.3,2580,13915.48,16035.8,14665.9,11995.7,2182.82,2231.6,2199.4,1797.3,N
5/4/2024,5,18079.18,19332.2,18845.6,14952.2,3069.99,3623,3103.3,2261.4,12942.13,13577.5,13662,10990.9,2067.06,2131.7,2080.3,1699.9,N
5/4/2024,6,16840.99,17568.1,17608.4,13633.2,2843.11,3543,2997.4,2172.2,12137.4,12140.6,12695.8,9957.6,1860.48,1884.5,1915.2,1503.4,N
5/4/2024,7,14777.23,15769.1,15430.2,11702.4,2631.26,2884.5,2714.8,1876.1,10676.29,11161.4,11155.1,8649,1469.68,1723.2,1560.3,1177.3,N
5/4/2024,8,13456.13,15283.5,13746.7,10163.8,2315.68,3253.2,2432.9,1666.6,10238.18,10716.4,10414.9,7903.4,902.27,1313.9,898.9,593.8,N
5/4/2024,9,12552.18,13848,13071.7,9490.9,2575.84,3832.1,2629.9,1818.8,9411.72,9220.4,9807.3,7250,564.62,795.5,634.5,422.1,N
5/4/2024,10,11565.29,12852.6,11625.8,8415.9,3328.39,3928.3,3373.3,2448.2,7941.67,8508.2,7933.4,5789,295.23,416.1,319.1,178.7,N
5/4/2024,11,12694.76,12460.7,12775.6,9626.6,3900.4,4194,3915.7,3016.5,8523.97,7951.8,8593,6482.3,270.39,314.9,266.9,127.8,N
5/4/2024,12,12600.38,11306.6,12940.4,9591.3,4166.45,4243.8,4143,3146.6,8149.79,6842.7,8496.7,6290.2,284.14,220.1,300.7,154.5,N
5/4/2024,13,13066.36,12917.4,13048.1,9445.9,4471.56,4509.8,4451.2,3422.1,8323.68,8137.8,8320.2,5891.7,271.12,269.8,276.7,132.1,N
5/4/2024,14,14206.67,13611.8,14457.6,10510.8,4786.26,4521.2,4946.1,3885.7,9062.91,8602.1,9157.5,6429.9,357.5,488.5,354,195.2,N
5/4/2024,15,14973.93,15499.2,15319.1,11263.2,4929.7,4918.3,4925.4,3796.6,9572.58,9969.3,9949.9,7208.8,471.65,611.6,443.8,257.8,N
5/4/2024,16,15626.54,16600,16184.8,11947.4,5101.7,5295.4,5184,4044.7,9735.5,10531.4,10210.3,7402.1,789.34,773.2,790.5,500.6,N
5/4/2024,17,16770.97,17451.1,17211.7,12580.2,5105.78,5446.7,5152.1,3989.2,10731.72,11231.8,11144.3,7995.9,933.47,772.6,915.3,595.1,N
5/4/2024,18,16367.22,17754.9,17010.2,12530.5,5098.31,5848.6,5250.9,4101.5,10172.5,10852.7,10607.2,7613,1096.41,1053.6,1152.1,816,N
5/4/2024,19,16567.35,17989.9,17011.7,12778.5,4837.16,5866.7,5090.7,3983.3,10498.37,11081.7,10758.2,7970.4,1231.82,1041.5,1162.8,824.8,N
5/4/2024,20,15735.62,15407.6,16663.4,12506.6,4427.94,5296.1,4746.5,3677.8,9687.78,8939.2,10279.3,7566.7,1619.9,1172.3,1637.6,1262.1,N
5/4/2024,21,14705.38,15083.5,15205.1,11339.2,3709.79,4565.3,3783.7,2823.5,9530.73,9291.5,9839.7,7320.7,1464.86,1226.7,1581.7,1195,N
5/4/2024,22,14553.92,14134.4,15112.1,11302.7,3799.24,4121.1,3741.9,2826.8,9304.53,8452.7,9818.9,7277.7,1450.15,1560.6,1551.3,1198.2,N
5/4/2024,23,14616.11,14251.5,15088.6,11169.8,4083.44,4215,4322.2,3376.8,9319.97,8508.5,9480.9,6826.2,1212.7,1528,1285.5,966.8,N
5/5/2024,0,23555.89,22257.7,24174.9,19618.9,5504.3,4907.5,5578.7,4481.7,16737.58,16074.8,17294.7,14203.2,1314.01,1275.4,1301.5,934,N
5/5/2024,1,15617.56,14471.9,16273.3,12189.1,5055.04,5156.5,5061.1,4032.8,8991.18,8185.1,9555.2,6846.4,1571.34,1130.3,1657,1309.9,N
5/5/2024,2,12672.36,13064.4,13183.2,9535.1,4613.31,5126.8,4822,3818.7,6730.46,6819.9,7074,4716.7,1328.59,1117.7,1287.2,999.7,N
5/5/2024,3,10655.74,13139.5,11475.9,8249.4,4258.51,5344.6,4555.4,3572.7,5249.89,6439.3,5680.2,3673.6,1147.34,1355.6,1240.3,1003.1,N
5/5/2024,4,7672.38,10784,8368.6,5612.9,3288.54,4669.2,3651,2685,3432.57,5146.3,3870.7,2317.4,951.27,968.5,846.9,610.5,N
5/5/2024,5,4999.29,8284.1,5499.6,3559.2,2623.08,3868.7,2837.8,2066.5,1870.06,3548.6,2181.8,1186.8,506.15,866.8,480,305.9,N
5/5/2024,6,4273.1,6274.7,4828.4,3041.7,2427.64,3176.2,2510.6,1770.8,1463.46,2431.8,1828.9,953.4,382,666.7,488.9,317.5,N
5/5/2024,7,3500.61,4889.8,3654.8,2226.6,2576.34,3117.6,2593.4,1795.5,775.78,1524,909.6,363.2,148.49,248.2,151.8,67.9,N
5/5/2024,8,3918.19,4791.5,4113.5,2503.4,2968.43,3028.1,3044,2142.3,846.91,1469.5,973.3,332,102.85,293.9,96.2,29.1,N
5/5/2024,9,4049.47,4483.7,4130.5,2616.8,3259.41,3542.2,3249.8,2294,652.57,780.1,727.2,250.1,137.49,161.4,153.5,72.7,N
5/5/2024,10,4318.36,4610.6,4319.5,2818.7,3773.64,3751.6,3688.6,2642.8,426.57,785.2,516.5,136.3,118.15,73.8,114.4,39.6,N
5/5/2024,11,4583.02,4294.3,4754.4,3286.9,4058.22,3585.5,4190.7,3113.6,403.33,636.1,434.3,125.5,121.47,72.7,129.4,47.8,N
5/5/2024,12,5110.26,4338.5,5181.5,3722.3,4453.97,3840.8,4523.8,3469,598.3,460.4,588.9,234.1,57.99,37.3,68.8,19.2,N
5/5/2024,13,5560.04,4669.1,6137.5,4626.8,4858.49,4108.3,5377.6,4310.7,670.49,501.6,720.3,306.8,31.06,59.2,39.6,9.3,N
5/5/2024,14,5563.56,5154.2,6608.5,5091.3,4801.67,4273.6,5773.9,4730.3,673.8,814.2,756.6,331.2,88.09,66.4,78,29.8,N
5/5/2024,15,5795.05,6410.5,6566.7,4982.1,4848.75,5202.4,5543.2,4497.4,798.81,1152.1,862,403,147.49,56,161.5,81.7,N
5/5/2024,16,6188.69,7092,6681.9,5047.3,4814.97,5423.1,5305.3,4357.3,1276.24,1584.2,1262.9,648.9,97.48,84.7,113.7,41.1,N
5/5/2024,17,7178.03,7459.5,7635.5,5693,4730.25,5225.3,5233.9,4264.1,2314.8,2089.8,2267.5,1373.9,132.98,144.4,134.1,55,N
5/5/2024,18,9789.36,8758.5,9807.2,7212.8,5144.16,5236.2,5304.1,4255.2,4279.47,3286.1,4165.4,2758.5,365.73,236.2,337.7,199.1,N
5/5/2024,19,12727.77,10469.3,12605.6,9276.6,5365.71,4965.9,5334.8,4293.3,6921.2,5202.9,6770.4,4684,440.86,300.5,500.4,299.3,N
5/5/2024,20,15000.23,12811.9,15330.3,11417.8,5157.65,4883.1,5344.2,4254.4,9470.67,7399.9,9632.4,6986.9,371.91,528.9,353.7,176.5,N
5/5/2024,21,16878.96,15514.8,17018.9,12975.1,5004.74,4727.1,5006.3,3924.8,11255.45,10145.7,11429.7,8700.6,618.77,642,582.9,349.7,N
5/5/2024,22,20253.18,18069.6,20385.3,15709.4,5159.51,4596.5,5205.9,4036,14243.52,12777.9,14368.2,11154.9,850.15,695.2,811.2,518.5,N
5/5/2024,23,22764.38,19925.7,22941.5,18312.2,5238.55,4605.9,5211.1,4098.1,16379,14317.5,16577.1,13407.9,1146.83,1002.3,1153.3,806.2,N
5/6/2024,0,20450.05,20873.2,20766.7,16589.8,3321.64,3159.5,3276.5,2447.6,14462.48,15066.1,14829.2,11833.1,2665.93,2647.6,2661,2309.1,N
5/6/2024,1,22685.73,22773.5,23729.2,19261.5,4538.74,4278.1,4770.1,3705,16777.03,16996.1,17572.9,14566.6,1369.96,1499.3,1386.2,989.9,N
5/6/2024,2,21904.42,23221.3,22529.2,18276.2,3622.93,4396.6,3653.8,2740.5,16721.49,17243,17345.5,14401.6,1560,1581.7,1529.9,1134.1,N
5/6/2024,3,21968.67,22597.8,23150.3,18970.9,3285.99,3404.7,3305.2,2465.1,16901.5,17512,18102.7,15177,1781.18,1681.1,1742.4,1328.8,N
5/6/2024,4,21411.55,22080.4,23394.7,19213.9,2791.87,2872.3,2773.7,2016.5,16662.24,17392.2,18686.6,15706.5,1957.44,1815.9,1934.4,1490.9,N
5/6/2024,5,21364.74,22317.8,23395.4,19276.8,2706.91,2859.4,2678.4,1930.3,16762.1,17632.9,18777.4,15829.7,1895.73,1825.5,1939.6,1516.8,N
5/6/2024,6,21683.62,21819.7,23229.1,19106.5,2943.81,2451.6,2857.5,2035.5,16967.86,17438.5,18571,15687.4,1771.95,1929.6,1800.6,1383.6,N
5/6/2024,7,21903.19,21354.9,22574.8,18424.5,3139.81,2574.3,3126.1,2246.4,17075.96,16936.2,17713.1,14854.4,1687.42,1844.4,1735.6,1323.7,N
5/6/2024,8,20779.86,20963.6,21266.6,16993.9,3401.59,3389.2,3393.9,2454.9,15807.71,15844.4,16244.1,13322.1,1570.56,1730,1628.6,1216.9,N
5/6/2024,9,19352.28,20986.3,20021,15654.8,3805.36,3985.7,3762.8,2779.8,14222.36,15222.3,14833.1,11842.7,1324.56,1778.3,1425.1,1032.3,N
5/6/2024,10,19766.71,21224.1,20880.6,16456,4311.47,4329.3,4212.3,3194.3,14231.63,15133.6,15380,12355.1,1223.61,1761.2,1288.3,906.6,N
5/6/2024,11,20394.76,20658.8,22047,17709.3,4425.66,4312.3,4365.7,3331,14452.02,14751.1,16055.9,13167.5,1517.08,1595.4,1625.4,1210.8,N
5/6/2024,12,20274.69,21362.4,22067.4,17746.5,4555.55,4388.1,4582.3,3536.3,14195.06,15343.5,15832.1,12994.4,1524.08,1630.8,1653,1215.8,N
5/6/2024,13,19856.8,21791.5,21756.2,17409.2,4224.67,4187.4,4209.4,3214.8,13997.31,15653.5,15735.3,12845.6,1634.82,1950.6,1811.5,1348.8,N
5/6/2024,14,19907.1,21797.1,21850.7,17599.5,4516.3,4229.5,4382.4,3380.6,13620.33,15551.9,15507.7,12686.3,1770.47,2015.7,1960.6,1532.6,N
5/6/2024,15,20055.94,21458.9,22056.6,17776.8,4695.29,3863.5,4575.9,3521.2,13453.76,15524.9,15292.1,12504.7,1906.89,2070.5,2188.6,1750.9,N
5/6/2024,16,19959.4,21544.5,22152.2,17860.9,4614.4,3661.1,4529.3,3460.9,13570.2,15750.8,15480,12678,1774.8,2132.6,2142.9,1722,N
5/6/2024,17,20187.05,22164,22836.1,18507.5,4505.45,3912.6,4482.8,3440.1,13946.77,15905.7,16273.9,13410.3,1734.83,2345.7,2079.4,1657.1,N
5/6/2024,18,20103.6,22255.1,23504.3,19024.6,4364.21,4059.3,4326.1,3252.3,13957.23,15908,16943.1,13975.6,1782.16,2287.8,2235.1,1796.7,N
5/6/2024,19,20930.49,22746.2,23669,19159.7,4392.75,4376.5,4282.7,3224,14606.12,16081,17054.4,14041.3,1931.62,2288.7,2331.9,1894.4,N
5/6/2024,20,21715.91,22124.6,23771.4,19332,4277.85,4047.3,4401.4,3314.3,15068.69,15793.9,16896.5,13952.4,2369.37,2283.4,2473.5,2065.3,N
5/6/2024,21,21568.46,21897.7,22010.7,17775.4,3407.22,3866.9,3443.9,2481.8,15574.8,15566.5,15991.3,13096.2,2586.44,2464.3,2575.5,2197.4,N
5/6/2024,22,21188.07,22337.9,21547.4,17350.6,3107.76,4034.4,3045.1,2211.4,15425.11,15670.6,15834.4,12834.6,2655.2,2632.9,2667.9,2304.6,N
5/6/2024,23,20433.74,21408.6,20968.8,16787.8,3129.96,3285.5,3146.9,2316.7,14673.24,15480.6,15165.1,12170.2,2630.54,2642.5,2656.8,2300.9,N
5/7/2024,0,22464.72,23569,24465.4,20299.3,3464.27,3823.9,3469.9,2621.2,16491.98,17477.7,18475.8,15558.2,2508.47,2267.4,2519.7,2119.9,N
5/7/2024,1,20362.82,20407.6,21139.5,16981.8,3391.8,3153.9,3382.2,2495,14314.26,14645.2,15099.2,12184.7,2656.76,2608.5,2658.1,2302.1,N
5/7/2024,2,19473.17,19953.6,20165.5,15986.5,3413.71,3091.1,3388.2,2467.4,13488.61,14321.7,14189.9,11305.1,2570.85,2540.8,2587.4,2214,N
5/7/2024,3,18284.04,19602.1,19160.1,15038.7,3274.95,3036.5,3209.6,2314.8,12520.23,14075.7,13452.2,10607,2488.86,2489.9,2498.3,2116.9,N
5/7/2024,4,16340.82,17623,17498.2,13577.3,3044.83,2709.2,3062.5,2211.6,11111.98,12617.7,12206.9,9564.7,2184.01,2296.1,2228.8,1801,N
5/7/2024,5,14109.31,15515,15021.9,11555.3,2369.32,2338.8,2342.3,1620.5,9885.35,11141.3,10804,8494.2,1854.64,2034.9,1875.6,1440.6,N
5/7/2024,6,11354.72,12839.6,12345.9,9239,1907.75,1867.2,1898.5,1272.3,7906.94,9316.7,8905.1,6868.3,1540.03,1655.7,1542.3,1098.4,N
5/7/2024,7,8513.55,10154.2,9186.2,6664.5,1458.87,1408.6,1532.1,974.1,5833.75,7449.2,6439.6,4876.1,1220.93,1296.4,1214.5,814.3,N
5/7/2024,8,6402.38,8371,6987.5,4901.1,1165.04,1416.7,1137.7,676.5,4103.76,5861.4,4714.8,3472.8,1133.58,1092.9,1135,751.8,N
5/7/2024,9,4979.49,5627.7,5070.9,3454,1273.05,1060.2,1213.3,745.2,2906.12,3714.1,3008.9,2169,800.32,853.4,848.7,539.8,N
5/7/2024,10,3383.42,3384.5,3441.8,2137.8,1189.64,694.1,1201.4,755.3,1675.43,1967.4,1714.8,1084.8,518.35,723,525.6,297.7,N
5/7/2024,11,2676.74,2586.3,2696.5,1607,832.28,770.5,847.4,507.1,1486.87,1384.6,1490.4,915.7,357.59,431.2,358.7,184.2,N
5/7/2024,12,1991.68,2175.4,2001.3,1154.4,697.09,840.7,744.5,438.6,1081.36,1067.6,1020.7,601.8,213.23,267.1,236.1,114,N
5/7/2024,13,2438.81,2255.8,2282.8,1358.8,708.99,773.6,689.9,385.2,1622.08,1331.4,1475.4,921.9,107.74,150.8,117.5,51.7,N
5/7/2024,14,4403.18,3494.5,4246.7,2803.3,984.81,1037.9,988.7,588.6,3346.33,2346.3,3170.4,2173.4,72.04,110.3,87.6,41.3,N
5/7/2024,15,7384.38,5682.6,7323.6,5124,1360.07,1133,1306.8,808.4,5944.86,4430.9,5930.5,4273.5,79.45,118.7,86.3,42.1,N
5/7/2024,16,10089.56,8677.2,10362.6,7560.7,1681.34,1416.3,1749,1140.6,8295.2,7075.7,8491.1,6366.7,113.02,185.2,122.5,53.4,N
5/7/2024,17,11839.68,12456.3,12563.7,9369.7,1566.65,1823.8,1799.2,1177.8,10029.67,10328.7,10526.9,8077.8,243.36,303.8,237.6,114.1,N
5/7/2024,18,13251.61,14553.8,14337.1,10887.5,1515.4,2422.8,1695.9,1087.2,11262.44,11731.9,12154,9529.6,473.77,399.1,487.2,270.7,N
5/7/2024,19,14154.66,15011.8,14897.8,11263.7,2008.08,2515.8,2103.9,1394,11550.38,11964.1,12168.4,9499.1,596.2,531.9,625.5,370.6,N
5/7/2024,20,15301.51,15001.3,15557.5,11767.2,2505.63,2502.2,2656.4,1833.7,12240.24,11727.4,12331.1,9614.2,555.64,771.7,570,319.3,N
5/7/2024,21,18062.84,16499.6,17886.2,13570.2,2933.06,2837.6,2940.1,2034.4,14213.88,12547.1,14041.4,10958.3,915.9,1114.9,904.7,577.5,N
5/7/2024,22,21624.23,18936.7,22128.3,17653.3,3597.33,3280.8,3536,2562.6,16323.94,14290.8,16972.6,13893.6,1702.96,1365.1,1619.7,1197.1,N
5/7/2024,23,22517.68,21547.6,23750.8,19348.4,3682.98,3605,3748.8,2771.2,16543.06,16251.8,17752.2,14755.8,2291.64,1690.8,2249.8,1821.4,N
5/8/2024,0,13231.58,13944.5,13657.2,9739.3,2844.38,3400.2,2834.4,2002.9,8915.16,9256.9,9365.5,6704.8,1472.04,1287.4,1457.3,1031.6,N
5/8/2024,1,21841.99,23616.2,24506.5,20410.2,3055.01,3448.1,3122.6,2346,16259.35,17619.4,18846.7,15892.6,2527.63,2548.7,2537.2,2171.6,N
5/8/2024,2,21313.82,23508.3,23439.3,19347.7,2689.48,3239.1,2715.3,1976.2,16126.76,17725,18218.6,15243.2,2497.58,2544.2,2505.4,2128.3,N
5/8/2024,3,21384.74,22841.5,22723.7,18680.1,2679.64,2843.7,2637.9,1878.3,16197.76,17515.3,17581.5,14672.6,2507.34,2482.5,2504.3,2129.2,N
5/8/2024,4,21601.5,22082.3,22041.9,17870.1,3056.19,2456.2,2963.1,2125.4,16032.53,17192.5,16559,13593.3,2512.78,2433.6,2519.8,2151.4,N
5/8/2024,5,20763.76,21199.8,21437.4,17279.6,3406.36,2663.4,3286.9,2363.2,14952.8,16206.8,15713.3,12860.9,2404.6,2329.6,2437.2,2055.5,N
5/8/2024,6,19511.11,20035.2,19987.4,15760.7,3670.02,2991.9,3620,2632,13677.2,14786.7,14152.3,11323.2,2163.89,2256.6,2215.1,1805.5,N
5/8/2024,7,18736.71,19357.9,18918.1,14768,3568.35,3056.5,3525.7,2551.1,13196.82,14195.6,13413.9,10613,1971.54,2105.8,1978.5,1603.9,N
5/8/2024,8,17520.83,18062.2,18111.1,13892.5,3260.02,3204.4,3357.3,2409.5,12331.88,12777.8,12812.3,9877.2,1928.93,2080,1941.5,1605.8,N
5/8/2024,9,13600.72,16218.9,14058.2,10137.2,2905.39,3542.8,2885.4,2002.3,8832.53,10590.6,9261.8,6579.5,1862.8,2085.5,1911,1555.4,N
5/8/2024,10,12511.21,13712.3,12536.2,8732.3,3088.72,3165.3,3025.3,2141.3,7630.04,8575.5,7682.5,5187.6,1792.45,1971.5,1828.4,1403.4,N
5/8/2024,11,12278.27,10422.7,12692.7,8789.3,3069.63,2399.1,3036.2,2201.3,7420.4,6148.4,7901.1,5280.9,1788.24,1875.2,1755.4,1307.1,N
5/8/2024,12,8961.74,8807,9398.9,6289.9,2633.21,2202.5,2674.2,1931.6,4803.61,5115.5,5153.1,3230.7,1524.92,1489,1571.6,1127.6,N
5/8/2024,13,6455.98,8087.5,6720,4269.4,1831.72,2075.5,1871.2,1285.1,3495.54,4788.6,3690.2,2209.9,1128.72,1223.4,1158.6,774.4,N
5/8/2024,14,5543.06,6490.3,5808.8,3583.1,1437.3,1848.9,1421.3,931.8,3206.18,3640.9,3453.6,2037.4,899.58,1000.5,933.9,613.9,N
5/8/2024,15,4995.94,5185.3,5154.5,3106.1,1362.16,1258.5,1338.8,886.5,2971.31,3249.6,3138.3,1808.5,662.47,677.2,677.4,411.1,N
5/8/2024,16,4924.61,5532.9,5140.9,3164.8,1238.78,1182.6,1257.6,858.4,3121.32,3730.5,3321.2,1980.6,564.51,619.8,562.1,325.8,N
5/8/2024,17,5053.62,5397.9,5194.8,3364.9,1228.78,1343,1235.3,868,3362.32,3554.5,3461,2223.6,462.52,500.4,498.5,273.3,N
5/8/2024,18,5538.54,5968.3,5520.2,3691.9,1290.58,1468.4,1268.2,849.1,3912.57,4046,3915.4,2665.6,335.39,453.9,336.6,177.2,N
5/8/2024,19,5984.11,5805.1,5983.1,4011.2,1816.04,1601,1787.7,1202,3805.32,3728.9,3849.9,2621.8,362.75,475.2,345.5,187.4,N
5/8/2024,20,6416.26,5574.1,6508.5,4265.2,2452.81,1797.3,2498.7,1709.1,3446.59,3424.6,3520.4,2286.2,516.86,352.2,489.4,269.9,N
5/8/2024,21,7643.68,6433.9,7401,4804.4,2935.09,2526.6,2922.2,2037.9,3937.05,3404.4,3729.8,2316.9,771.54,502.9,749,449.6,N
5/8/2024,22,10146.72,8825,10141.4,6740.1,3138.49,3291.4,3245.9,2290.6,6043.5,4723.2,5956.6,3839.6,964.73,810.4,938.9,609.9,N
5/8/2024,23,11747.84,11052.2,12193.6,8402.5,3033.54,3484,3106.6,2183.2,7518.59,6579.7,7895.6,5413.5,1195.71,988.5,1191.4,805.8,N
5/9/2024,0,17377.86,19059.3,18359,14148,2063.59,2173.2,2194,1535.5,13713.59,15173.5,14569.9,11400.7,1600.68,1712.6,1595.1,1211.8,N
5/9/2024,1,14416.19,15357.1,14640.3,10681.3,3081.03,3104.7,3023.4,2200.7,9982.67,10729,10234.4,7474.9,1352.49,1523.4,1382.5,1005.7,N
5/9/2024,2,14570.73,14445.3,15188.5,11234.8,2824.68,2665.5,2879.5,2113.2,10600.6,10183.5,11135.1,8264.7,1145.45,1596.3,1173.9,856.9,N
5/9/2024,3,13406.16,13854.8,13725.2,9888,2494.54,2554.7,2504,1755.8,9876.82,9929.7,10171.3,7389.8,1034.8,1370.4,1049.9,742.4,N
5/9/2024,4,12047.3,13249.5,12346,8804,2221.06,2320.9,2200.7,1526.6,8932.98,9816.9,9237.2,6673.1,893.26,1111.7,908.1,604.3,N
5/9/2024,5,11301.39,11923.9,11588.7,8100.8,1799.07,1929.9,1859.4,1237.1,8694.02,9066.1,8888.3,6342,808.3,927.9,841,521.7,N
5/9/2024,6,10565.02,10873.8,10834.7,7551.2,1079.94,1361.2,1134.3,702,8782.4,8628.3,8970.3,6370.2,702.68,884.3,730.1,479,N
5/9/2024,7,10401.54,11040.4,10432.8,7364.7,888.54,1226.3,845,485.9,9002.86,9076.8,9079.6,6572,510.14,737.3,508.2,306.8,N
5/9/2024,8,10226.25,10960.7,10650.6,7670.8,917.19,984.6,991.4,588.6,8842.72,9468.2,9181.5,6797,466.34,507.9,477.7,285.2,N
5/9/2024,9,8708.7,9859.2,8746.5,6151.6,699.05,764.9,698.9,366.7,7575.72,8727.3,7636.1,5542.2,433.93,367,411.5,242.7,N
5/9/2024,10,9346.41,9079.2,9297,6815.9,785.6,614.5,774.1,449.1,8158.62,8125.1,8118.7,6126.1,402.19,339.6,404.2,240.7,N
5/9/2024,11,9414.91,8631.7,9690.4,7288.5,684.96,481.9,725.5,411.5,8397.76,7751.8,8610.4,6676.6,332.19,398,354.5,200.4,N
5/9/2024,12,9190.11,9429.3,9464.4,7101.3,565.53,570.2,551.4,299.6,8273.76,8555.4,8558.8,6579.5,350.82,303.7,354.2,222.2,N
5/9/2024,13,8784.15,9593.1,9221.3,6795.6,349.73,469.2,434,225.4,8182.41,8790,8512.2,6409.9,252.01,333.9,275.1,160.3,N
5/9/2024,14,9067.23,9166.5,9170.4,6719.8,254.15,354.4,273.7,102.9,8508.86,8452.1,8617.9,6449.3,304.22,360,278.8,167.6,N
5/9/2024,15,10403.54,9541.8,10415.9,7592.6,703.19,411,688,380.2,9023.75,8719.3,9060.6,6747.7,676.6,411.5,667.3,464.7,N
5/9/2024,16,11984.46,10383,11924.6,8705.6,1212.5,645.4,1233.4,773.1,9914.56,9274.4,9841.3,7336.7,857.4,463.2,849.9,595.8,N
5/9/2024,17,13154.82,12171.2,13080.4,9588.2,1592.85,1308.6,1636.9,1084.5,10588.84,10078,10528,7872,973.13,784.6,915.5,631.7,N
5/9/2024,18,15207.71,14062.9,15363.3,11514.9,1971.73,1938.9,2058.7,1412.4,11742.31,11189.6,11918.9,9124.2,1493.67,934.4,1385.7,978.3,N
5/9/2024,19,17101.84,15985.5,17606.6,13707.5,2208.37,2345.7,2291.6,1598.5,12942.17,12411.2,13333.1,10527.3,1951.3,1228.6,1981.9,1581.7,N
5/9/2024,20,18096.81,17302.5,18548.3,14764.2,2309.56,2555,2393.5,1682.4,13970.34,13053.6,14324,11628.2,1816.91,1693.9,1830.8,1453.6,N
5/9/2024,21,18347.91,18385.6,18844,14979.5,2380.79,2598.1,2531.2,1805.8,14392.48,13848,14650.6,11879.6,1574.64,1939.5,1662.2,1294.1,N
5/9/2024,22,19290.4,18756.9,20735.2,16754.2,2233.97,2575.5,2609.2,1874.2,15555.51,14401,16548.1,13676.5,1500.92,1780.4,1577.9,1203.5,N
5/9/2024,23,18464.69,18675.9,19676.4,15568,2008.31,2332.1,2265.3,1596.5,14946.01,14782.4,15858.5,12800,1510.37,1561.4,1552.6,1171.5,N
5/10/2024,0,7461.25,8158.8,7825.9,5157.5,2199.94,2053.2,2226.9,1494.1,5072.78,5496.3,5387.8,3565,188.53,609.3,211.2,98.4,N
5/10/2024,1,15906.48,17212.9,16703,12569.6,2121.16,1891.4,2119.1,1535,12193.26,13661,12949.1,9824.9,1592.06,1660.5,1634.8,1209.7,N
5/10/2024,2,13752.19,15432.6,14361.2,10303.7,2137.94,1832.5,2071.9,1503.7,9986.25,11891.7,10673.4,7612.6,1628,1708.4,1615.9,1187.4,N
5/10/2024,3,11072.65,12658.1,11661.1,7993.3,2186.48,1741.8,2226.1,1593.2,7215.34,9210.5,7778.8,5193.4,1670.83,1705.8,1656.2,1206.7,N
5/10/2024,4,9487.64,11343.5,9894.3,6724,1885.58,2049.2,1972.4,1369.4,5866.41,7553.5,6165.4,3987.1,1735.65,1740.8,1756.5,1367.5,N
5/10/2024,5,8742.9,9832.8,8896.2,5848.5,1702.24,2217.7,1746.2,1184,5462.16,5995.9,5579.8,3484.8,1578.5,1619.2,1570.2,1179.7,N
5/10/2024,6,9384.89,9681.6,9399.5,6234.2,1806.57,2086.7,1848.5,1224.7,5959.88,6008.8,5979.3,3803.7,1618.44,1586.1,1571.7,1205.8,N
5/10/2024,7,10178.28,10014.2,10673.4,7189.8,1600.26,2168.3,1739.2,1111.4,6743.52,6348.7,7155.5,4705.1,1834.5,1497.2,1778.7,1373.3,N
5/10/2024,8,10469.02,12323.6,10986.6,7398.8,1466.09,2791.1,1572.3,1026.5,7149.04,7954,7511.7,4910.7,1853.89,1578.5,1902.6,1461.6,N
